"plot","year","record_id","corner","scale","richness","easting","northing","slope","ph","yrsslb"
303,2000,2270,1,0.1,16,731000,4082000,4,5.8,0.23
303,2000,2271,2,0.1,20,731000,4082000,4,5.8,0.23
303,2000,2272,3,0.1,15,731000,4082000,4,5.8,0.23
303,2000,2273,4,0.1,17,731000,4082000,4,5.8,0.23
303,2000,2274,1,0.01,5,731000,4082000,4,5.8,0.23
303,2000,2275,2,0.01,7,731000,4082000,4,5.8,0.23
303,2000,2276,3,0.01,1,731000,4082000,4,5.8,0.23
303,2000,2277,4,0.01,6,731000,4082000,4,5.8,0.23
303,2001,2278,NA,100,96,731000,4082000,4,6,1.2
303,2001,2279,1,10,59,731000,4082000,4,6,1.2
303,2001,2280,2,10,60,731000,4082000,4,6,1.2
303,2001,2281,3,10,57,731000,4082000,4,6,1.2
303,2001,2282,4,10,64,731000,4082000,4,6,1.2
303,2001,2283,1,1,29,731000,4082000,4,6,1.2
303,2001,2284,2,1,32,731000,4082000,4,6,1.2
303,2001,2285,3,1,29,731000,4082000,4,6,1.2
303,2001,2286,4,1,34,731000,4082000,4,6,1.2
303,2001,2287,1,0.1,10,731000,4082000,4,6,1.2
303,2001,2288,2,0.1,19,731000,4082000,4,6,1.2
303,2001,2289,3,0.1,11,731000,4082000,4,6,1.2
303,2001,2290,4,0.1,13,731000,4082000,4,6,1.2
303,2001,2291,1,0.01,2,731000,4082000,4,6,1.2
303,2001,2292,2,0.01,9,731000,4082000,4,6,1.2
303,2001,2293,3,0.01,6,731000,4082000,4,6,1.2
303,2001,2294,4,0.01,5,731000,4082000,4,6,1.2
303,2002,2295,NA,100,99,731000,4082000,4,6,2.22
303,2002,2296,1,10,54,731000,4082000,4,6,2.22
303,2002,2297,2,10,59,731000,4082000,4,6,2.22
303,2002,2298,3,10,65,731000,4082000,4,6,2.22
303,2002,2299,4,10,69,731000,4082000,4,6,2.22
303,2002,2300,1,1,26,731000,4082000,4,6,2.22
303,2002,2301,2,1,32,731000,4082000,4,6,2.22
303,2002,2302,3,1,34,731000,4082000,4,6,2.22
303,2002,2303,4,1,38,731000,4082000,4,6,2.22
303,2002,2304,1,0.1,13,731000,4082000,4,6,2.22
303,2002,2305,2,0.1,16,731000,4082000,4,6,2.22
303,2002,2306,3,0.1,12,731000,4082000,4,6,2.22
303,2002,2307,4,0.1,13,731000,4082000,4,6,2.22
303,2002,2308,1,0.01,7,731000,4082000,4,6,2.22
303,2002,2309,2,0.01,7,731000,4082000,4,6,2.22
303,2002,2310,3,0.01,2,731000,4082000,4,6,2.22
303,2002,2311,4,0.01,6,731000,4082000,4,6,2.22
303,2003,2312,NA,100,86,731000,4082000,4,5.8,0.27
303,2003,2313,1,10,52,731000,4082000,4,5.8,0.27
303,2003,2314,2,10,58,731000,4082000,4,5.8,0.27
303,2003,2315,3,10,59,731000,4082000,4,5.8,0.27
303,2003,2316,4,10,53,731000,4082000,4,5.8,0.27
303,2003,2317,1,1,30,731000,4082000,4,5.8,0.27
303,2003,2318,2,1,24,731000,4082000,4,5.8,0.27
303,2003,2319,3,1,27,731000,4082000,4,5.8,0.27
303,2003,2320,4,1,36,731000,4082000,4,5.8,0.27
303,2003,2321,1,0.1,17,731000,4082000,4,5.8,0.27
303,2003,2322,2,0.1,13,731000,4082000,4,5.8,0.27
303,2003,2323,3,0.1,18,731000,4082000,4,5.8,0.27
303,2003,2324,4,0.1,15,731000,4082000,4,5.8,0.27
303,2003,2325,1,0.01,5,731000,4082000,4,5.8,0.27
303,2003,2326,2,0.01,7,731000,4082000,4,5.8,0.27
303,2003,2327,3,0.01,6,731000,4082000,4,5.8,0.27
303,2003,2328,4,0.01,6,731000,4082000,4,5.8,0.27
303,2004,2329,NA,100,85,731000,4082000,4,5.8,0.24
303,2004,2330,1,10,53,731000,4082000,4,5.8,0.24
303,2004,2331,2,10,52,731000,4082000,4,5.8,0.24
303,2004,2332,3,10,55,731000,4082000,4,5.8,0.24
303,2004,2333,4,10,57,731000,4082000,4,5.8,0.24
303,2004,2334,1,1,26,731000,4082000,4,5.8,0.24
303,2004,2335,2,1,27,731000,4082000,4,5.8,0.24
303,2004,2336,3,1,30,731000,4082000,4,5.8,0.24
303,2004,2337,4,1,31,731000,4082000,4,5.8,0.24
303,2004,2338,1,0.1,14,731000,4082000,4,5.8,0.24
303,2004,2339,2,0.1,14,731000,4082000,4,5.8,0.24
303,2004,2340,3,0.1,17,731000,4082000,4,5.8,0.24
303,2004,2341,4,0.1,13,731000,4082000,4,5.8,0.24
303,2004,2342,1,0.01,3,731000,4082000,4,5.8,0.24
303,2004,2343,2,0.01,6,731000,4082000,4,5.8,0.24
303,2004,2344,3,0.01,3,731000,4082000,4,5.8,0.24
303,2004,2345,4,0.01,3,731000,4082000,4,5.8,0.24
303,2005,2346,NA,100,82,731000,4082000,4,6,0.21
303,2005,2347,1,10,57,731000,4082000,4,6,0.21
303,2005,2348,2,10,60,731000,4082000,4,6,0.21
303,2005,2349,3,10,56,731000,4082000,4,6,0.21
303,2005,2350,4,10,53,731000,4082000,4,6,0.21
303,2005,2351,1,1,27,731000,4082000,4,6,0.21
303,2005,2352,2,1,30,731000,4082000,4,6,0.21
303,2005,2353,3,1,32,731000,4082000,4,6,0.21
303,2005,2354,4,1,35,731000,4082000,4,6,0.21
303,2005,2355,1,0.1,18,731000,4082000,4,6,0.21
303,2005,2356,2,0.1,14,731000,4082000,4,6,0.21
303,2005,2357,3,0.1,17,731000,4082000,4,6,0.21
303,2005,2358,4,0.1,13,731000,4082000,4,6,0.21
303,2005,2359,1,0.01,6,731000,4082000,4,6,0.21
303,2005,2360,2,0.01,4,731000,4082000,4,6,0.21
303,2005,2361,3,0.01,4,731000,4082000,4,6,0.21
303,2005,2362,4,0.01,3,731000,4082000,4,6,0.21
303,2006,2363,NA,100,77,731000,4082000,4,6.1,0.15
303,2006,2364,1,10,48,731000,4082000,4,6.1,0.15
303,2006,2365,2,10,50,731000,4082000,4,6.1,0.15
303,2006,2366,3,10,56,731000,4082000,4,6.1,0.15
303,2006,2367,4,10,49,731000,4082000,4,6.1,0.15
303,2006,2368,1,1,24,731000,4082000,4,6.1,0.15
303,2006,2369,2,1,22,731000,4082000,4,6.1,0.15
303,2006,2370,3,1,26,731000,4082000,4,6.1,0.15
303,2006,2371,4,1,30,731000,4082000,4,6.1,0.15
303,2006,2372,1,0.1,13,731000,4082000,4,6.1,0.15
303,2006,2373,2,0.1,13,731000,4082000,4,6.1,0.15
303,2006,2374,3,0.1,15,731000,4082000,4,6.1,0.15
303,2006,2375,4,0.1,12,731000,4082000,4,6.1,0.15
303,2006,2376,1,0.01,6,731000,4082000,4,6.1,0.15
303,2006,2377,2,0.01,4,731000,4082000,4,6.1,0.15
303,2006,2378,3,0.01,3,731000,4082000,4,6.1,0.15
303,2006,2379,4,0.01,6,731000,4082000,4,6.1,0.15
303,2007,2380,NA,100,90,731000,4082000,4,6,1.16
303,2007,2381,1,10,53,731000,4082000,4,6,1.16
303,2007,2382,2,10,65,731000,4082000,4,6,1.16
303,2007,2383,3,10,64,731000,4082000,4,6,1.16
303,2007,2384,4,10,64,731000,4082000,4,6,1.16
303,2007,2385,1,1,31,731000,4082000,4,6,1.16
303,2007,2386,2,1,25,731000,4082000,4,6,1.16
303,2007,2387,3,1,31,731000,4082000,4,6,1.16
303,2007,2388,4,1,35,731000,4082000,4,6,1.16
303,2007,2389,1,0.1,16,731000,4082000,4,6,1.16
303,2007,2390,2,0.1,15,731000,4082000,4,6,1.16
303,2007,2391,3,0.1,12,731000,4082000,4,6,1.16
303,2007,2392,4,0.1,13,731000,4082000,4,6,1.16
303,2007,2393,1,0.01,4,731000,4082000,4,6,1.16
303,2007,2394,2,0.01,6,731000,4082000,4,6,1.16
303,2007,2395,3,0.01,4,731000,4082000,4,6,1.16
303,2007,2396,4,0.01,6,731000,4082000,4,6,1.16
303,2008,2397,NA,100,87,731000,4082000,4,6.1,0.25
303,2008,2398,1,10,56,731000,4082000,4,6.1,0.25
303,2008,2399,2,10,63,731000,4082000,4,6.1,0.25
303,2008,2400,3,10,60,731000,4082000,4,6.1,0.25
303,2008,2401,4,10,51,731000,4082000,4,6.1,0.25
303,2008,2402,1,1,25,731000,4082000,4,6.1,0.25
303,2008,2403,2,1,19,731000,4082000,4,6.1,0.25
303,2008,2404,3,1,32,731000,4082000,4,6.1,0.25
303,2008,2405,4,1,24,731000,4082000,4,6.1,0.25
303,2008,2406,1,0.1,15,731000,4082000,4,6.1,0.25
303,2008,2407,2,0.1,14,731000,4082000,4,6.1,0.25
303,2008,2408,3,0.1,15,731000,4082000,4,6.1,0.25
303,2008,2409,4,0.1,17,731000,4082000,4,6.1,0.25
303,2008,2410,1,0.01,4,731000,4082000,4,6.1,0.25
303,2008,2411,2,0.01,3,731000,4082000,4,6.1,0.25
303,2008,2412,3,0.01,4,731000,4082000,4,6.1,0.25
303,2008,2413,4,0.01,7,731000,4082000,4,6.1,0.25
303,2009,2414,NA,100,86,731000,4082000,4,6,1.24
303,2009,2415,1,10,60,731000,4082000,4,6,1.24
303,2009,2416,2,10,57,731000,4082000,4,6,1.24
303,2009,2417,3,10,59,731000,4082000,4,6,1.24
303,2009,2418,4,10,55,731000,4082000,4,6,1.24
303,2009,2419,1,1,30,731000,4082000,4,6,1.24
303,2009,2420,2,1,24,731000,4082000,4,6,1.24
303,2009,2421,3,1,31,731000,4082000,4,6,1.24
303,2009,2422,4,1,32,731000,4082000,4,6,1.24
303,2009,2423,1,0.1,17,731000,4082000,4,6,1.24
303,2009,2424,2,0.1,16,731000,4082000,4,6,1.24
303,2009,2425,3,0.1,15,731000,4082000,4,6,1.24
303,2009,2426,4,0.1,10,731000,4082000,4,6,1.24
303,2009,2427,1,0.01,3,731000,4082000,4,6,1.24
303,2009,2428,2,0.01,3,731000,4082000,4,6,1.24
303,2009,2429,3,0.01,7,731000,4082000,4,6,1.24
303,2009,2430,4,0.01,3,731000,4082000,4,6,1.24
307,1998,2431,NA,100,73,731000,4079000,3,5.8,0.2
307,1998,2432,1,10,32,731000,4079000,3,5.8,0.2
307,1998,2433,2,10,43,731000,4079000,3,5.8,0.2
307,1998,2434,3,10,51,731000,4079000,3,5.8,0.2
307,1998,2435,4,10,43,731000,4079000,3,5.8,0.2
307,1998,2436,1,1,24,731000,4079000,3,5.8,0.2
307,1998,2437,2,1,22,731000,4079000,3,5.8,0.2
307,1998,2438,3,1,37,731000,4079000,3,5.8,0.2
307,1998,2439,4,1,23,731000,4079000,3,5.8,0.2
307,1998,2440,1,0.1,11,731000,4079000,3,5.8,0.2
307,1998,2441,2,0.1,10,731000,4079000,3,5.8,0.2
307,1998,2442,3,0.1,16,731000,4079000,3,5.8,0.2
307,1998,2443,4,0.1,5,731000,4079000,3,5.8,0.2
307,1998,2444,1,0.01,10,731000,4079000,3,5.8,0.2
307,1998,2445,2,0.01,6,731000,4079000,3,5.8,0.2
307,1998,2446,3,0.01,4,731000,4079000,3,5.8,0.2
307,1998,2447,4,0.01,2,731000,4079000,3,5.8,0.2
307,1999,2448,NA,100,91,731000,4079000,3,6,1.21
307,1999,2449,1,10,43,731000,4079000,3,6,1.21
307,1999,2450,2,10,46,731000,4079000,3,6,1.21
307,1999,2451,3,10,57,731000,4079000,3,6,1.21
307,1999,2452,4,10,47,731000,4079000,3,6,1.21
307,1999,2453,1,1,27,731000,4079000,3,6,1.21
307,1999,2454,2,1,30,731000,4079000,3,6,1.21
307,1999,2455,3,1,39,731000,4079000,3,6,1.21
307,1999,2456,4,1,35,731000,4079000,3,6,1.21
307,1999,2457,1,0.1,10,731000,4079000,3,6,1.21
307,1999,2458,2,0.1,16,731000,4079000,3,6,1.21
307,1999,2459,3,0.1,20,731000,4079000,3,6,1.21
307,1999,2460,4,0.1,9,731000,4079000,3,6,1.21
307,1999,2461,1,0.01,6,731000,4079000,3,6,1.21
307,1999,2462,2,0.01,8,731000,4079000,3,6,1.21
307,1999,2463,3,0.01,7,731000,4079000,3,6,1.21
307,1999,2464,4,0.01,3,731000,4079000,3,6,1.21
307,2000,2465,NA,100,81,731000,4079000,3,5.9,2.26
307,2000,2466,1,10,52,731000,4079000,3,5.9,2.26
307,2000,2467,2,10,48,731000,4079000,3,5.9,2.26
307,2000,2468,3,10,46,731000,4079000,3,5.9,2.26
307,2000,2469,4,10,46,731000,4079000,3,5.9,2.26
307,2000,2470,1,1,23,731000,4079000,3,5.9,2.26
307,2000,2471,2,1,23,731000,4079000,3,5.9,2.26
307,2000,2472,3,1,27,731000,4079000,3,5.9,2.26
307,2000,2473,4,1,27,731000,4079000,3,5.9,2.26
307,2000,2474,1,0.1,5,731000,4079000,3,5.9,2.26
307,2000,2475,2,0.1,16,731000,4079000,3,5.9,2.26
307,2000,2476,3,0.1,16,731000,4079000,3,5.9,2.26
307,2000,2477,4,0.1,11,731000,4079000,3,5.9,2.26
307,2000,2478,1,0.01,4,731000,4079000,3,5.9,2.26
307,2000,2479,2,0.01,4,731000,4079000,3,5.9,2.26
307,2000,2480,3,0.01,5,731000,4079000,3,5.9,2.26
307,2000,2481,4,0.01,6,731000,4079000,3,5.9,2.26
307,2001,2482,NA,100,97,731000,4079000,3,6,0.22
307,2001,2483,1,10,60,731000,4079000,3,6,0.22
307,2001,2484,2,10,59,731000,4079000,3,6,0.22
307,2001,2485,3,10,53,731000,4079000,3,6,0.22
307,2001,2486,4,10,65,731000,4079000,3,6,0.22
307,2001,2487,1,1,30,731000,4079000,3,6,0.22
307,2001,2488,2,1,35,731000,4079000,3,6,0.22
307,2001,2489,3,1,32,731000,4079000,3,6,0.22
307,2001,2490,4,1,35,731000,4079000,3,6,0.22
307,2001,2491,1,0.1,15,731000,4079000,3,6,0.22
307,2001,2492,2,0.1,23,731000,4079000,3,6,0.22
307,2001,2493,3,0.1,18,731000,4079000,3,6,0.22
307,2001,2494,4,0.1,16,731000,4079000,3,6,0.22
307,2001,2495,1,0.01,5,731000,4079000,3,6,0.22
307,2001,2496,2,0.01,11,731000,4079000,3,6,0.22
307,2001,2497,3,0.01,8,731000,4079000,3,6,0.22
307,2001,2498,4,0.01,5,731000,4079000,3,6,0.22
307,2002,2499,NA,100,73,731000,4079000,3,6.1,1.22
307,2002,2500,1,10,35,731000,4079000,3,6.1,1.22
307,2002,2501,2,10,40,731000,4079000,3,6.1,1.22
307,2002,2502,3,10,47,731000,4079000,3,6.1,1.22
307,2002,2503,4,10,42,731000,4079000,3,6.1,1.22
307,2002,2504,1,1,27,731000,4079000,3,6.1,1.22
307,2002,2505,2,1,31,731000,4079000,3,6.1,1.22
307,2002,2506,3,1,27,731000,4079000,3,6.1,1.22
307,2002,2507,4,1,24,731000,4079000,3,6.1,1.22
307,2002,2508,1,0.1,13,731000,4079000,3,6.1,1.22
307,2002,2509,2,0.1,14,731000,4079000,3,6.1,1.22
307,2002,2510,3,0.1,10,731000,4079000,3,6.1,1.22
307,2002,2511,4,0.1,10,731000,4079000,3,6.1,1.22
307,2002,2512,1,0.01,5,731000,4079000,3,6.1,1.22
307,2002,2513,2,0.01,4,731000,4079000,3,6.1,1.22
307,2002,2514,3,0.01,3,731000,4079000,3,6.1,1.22
307,2002,2515,4,0.01,3,731000,4079000,3,6.1,1.22
307,2003,2516,NA,100,86,731000,4079000,3,5.9,2.25
307,2003,2517,1,10,52,731000,4079000,3,5.9,2.25
307,2003,2518,2,10,59,731000,4079000,3,5.9,2.25
307,2003,2519,3,10,62,731000,4079000,3,5.9,2.25
307,2003,2520,4,10,52,731000,4079000,3,5.9,2.25
307,2003,2521,1,1,29,731000,4079000,3,5.9,2.25
307,2003,2522,2,1,30,731000,4079000,3,5.9,2.25
307,2003,2523,3,1,28,731000,4079000,3,5.9,2.25
307,2003,2524,4,1,34,731000,4079000,3,5.9,2.25
307,2003,2525,1,0.1,13,731000,4079000,3,5.9,2.25
307,2003,2526,2,0.1,17,731000,4079000,3,5.9,2.25
307,2003,2527,3,0.1,12,731000,4079000,3,5.9,2.25
307,2003,2528,4,0.1,16,731000,4079000,3,5.9,2.25
307,2003,2529,1,0.01,6,731000,4079000,3,5.9,2.25
307,2003,2530,2,0.01,6,731000,4079000,3,5.9,2.25
307,2003,2531,3,0.01,3,731000,4079000,3,5.9,2.25
307,2003,2532,4,0.01,5,731000,4079000,3,5.9,2.25
307,2004,2533,NA,100,79,731000,4079000,3,6,3.25
307,2004,2534,1,10,40,731000,4079000,3,6,3.25
307,2004,2535,2,10,48,731000,4079000,3,6,3.25
307,2004,2536,3,10,48,731000,4079000,3,6,3.25
307,2004,2537,4,10,46,731000,4079000,3,6,3.25
307,2004,2538,1,1,15,731000,4079000,3,6,3.25
307,2004,2539,2,1,26,731000,4079000,3,6,3.25
307,2004,2540,3,1,21,731000,4079000,3,6,3.25
307,2004,2541,4,1,20,731000,4079000,3,6,3.25
307,2004,2542,1,0.1,8,731000,4079000,3,6,3.25
307,2004,2543,2,0.1,14,731000,4079000,3,6,3.25
307,2004,2544,3,0.1,12,731000,4079000,3,6,3.25
307,2004,2545,4,0.1,9,731000,4079000,3,6,3.25
307,2004,2546,1,0.01,4,731000,4079000,3,6,3.25
307,2004,2547,2,0.01,3,731000,4079000,3,6,3.25
307,2004,2548,3,0.01,3,731000,4079000,3,6,3.25
307,2004,2549,4,0.01,1,731000,4079000,3,6,3.25
307,2005,2550,NA,100,94,731000,4079000,3,6,0.79
307,2005,2551,1,10,53,731000,4079000,3,6,0.79
307,2005,2552,2,10,63,731000,4079000,3,6,0.79
307,2005,2553,3,10,62,731000,4079000,3,6,0.79
307,2005,2554,4,10,57,731000,4079000,3,6,0.79
307,2005,2555,1,1,30,731000,4079000,3,6,0.79
307,2005,2556,2,1,23,731000,4079000,3,6,0.79
307,2005,2557,3,1,35,731000,4079000,3,6,0.79
307,2005,2558,4,1,38,731000,4079000,3,6,0.79
307,2005,2559,1,0.1,20,731000,4079000,3,6,0.79
307,2005,2560,2,0.1,13,731000,4079000,3,6,0.79
307,2005,2561,3,0.1,18,731000,4079000,3,6,0.79
307,2005,2562,4,0.1,17,731000,4079000,3,6,0.79
307,2005,2563,1,0.01,4,731000,4079000,3,6,0.79
307,2005,2564,2,0.01,6,731000,4079000,3,6,0.79
307,2005,2565,3,0.01,6,731000,4079000,3,6,0.79
307,2005,2566,4,0.01,4,731000,4079000,3,6,0.79
307,2006,2567,NA,100,77,731000,4079000,3,6.2,1.76
307,2006,2568,1,10,33,731000,4079000,3,6.2,1.76
307,2006,2569,2,10,50,731000,4079000,3,6.2,1.76
307,2006,2570,3,10,50,731000,4079000,3,6.2,1.76
307,2006,2571,4,10,45,731000,4079000,3,6.2,1.76
307,2006,2572,1,1,18,731000,4079000,3,6.2,1.76
307,2006,2573,2,1,23,731000,4079000,3,6.2,1.76
307,2006,2574,3,1,29,731000,4079000,3,6.2,1.76
307,2006,2575,4,1,28,731000,4079000,3,6.2,1.76
307,2006,2576,1,0.1,8,731000,4079000,3,6.2,1.76
307,2006,2577,2,0.1,15,731000,4079000,3,6.2,1.76
307,2006,2578,3,0.1,12,731000,4079000,3,6.2,1.76
307,2006,2579,4,0.1,15,731000,4079000,3,6.2,1.76
307,2006,2580,1,0.01,5,731000,4079000,3,6.2,1.76
307,2006,2581,2,0.01,5,731000,4079000,3,6.2,1.76
307,2006,2582,3,0.01,4,731000,4079000,3,6.2,1.76
307,2006,2583,4,0.01,5,731000,4079000,3,6.2,1.76
307,2007,2584,NA,100,104,731000,4079000,3,6,2.77
307,2007,2585,1,10,61,731000,4079000,3,6,2.77
307,2007,2586,2,10,64,731000,4079000,3,6,2.77
307,2007,2587,3,10,67,731000,4079000,3,6,2.77
307,2007,2588,4,10,60,731000,4079000,3,6,2.77
307,2007,2589,1,1,34,731000,4079000,3,6,2.77
307,2007,2590,2,1,32,731000,4079000,3,6,2.77
307,2007,2591,3,1,33,731000,4079000,3,6,2.77
307,2007,2592,4,1,37,731000,4079000,3,6,2.77
307,2007,2593,1,0.1,15,731000,4079000,3,6,2.77
307,2007,2594,2,0.1,20,731000,4079000,3,6,2.77
307,2007,2595,3,0.1,24,731000,4079000,3,6,2.77
307,2007,2596,4,0.1,13,731000,4079000,3,6,2.77
307,2007,2597,1,0.01,4,731000,4079000,3,6,2.77
307,2007,2598,2,0.01,8,731000,4079000,3,6,2.77
307,2007,2599,3,0.01,2,731000,4079000,3,6,2.77
307,2007,2600,4,0.01,4,731000,4079000,3,6,2.77
307,2008,2601,NA,100,88,731000,4079000,3,6.1,3.8
307,2008,2602,1,10,52,731000,4079000,3,6.1,3.8
307,2008,2603,2,10,50,731000,4079000,3,6.1,3.8
307,2008,2604,3,10,57,731000,4079000,3,6.1,3.8
307,2008,2605,4,10,51,731000,4079000,3,6.1,3.8
307,2008,2606,1,1,23,731000,4079000,3,6.1,3.8
307,2008,2607,2,1,35,731000,4079000,3,6.1,3.8
307,2008,2608,3,1,30,731000,4079000,3,6.1,3.8
307,2008,2609,4,1,25,731000,4079000,3,6.1,3.8
307,2008,2610,1,0.1,11,731000,4079000,3,6.1,3.8
307,2008,2611,2,0.1,15,731000,4079000,3,6.1,3.8
307,2008,2612,3,0.1,16,731000,4079000,3,6.1,3.8
307,2008,2613,4,0.1,9,731000,4079000,3,6.1,3.8
307,2008,2614,1,0.01,4,731000,4079000,3,6.1,3.8
307,2008,2615,2,0.01,3,731000,4079000,3,6.1,3.8
307,2008,2616,3,0.01,5,731000,4079000,3,6.1,3.8
307,2008,2617,4,0.01,2,731000,4079000,3,6.1,3.8
307,2009,2618,NA,100,99,731000,4079000,3,6.1,0.46
307,2009,2619,1,10,65,731000,4079000,3,6.1,0.46
307,2009,2620,2,10,55,731000,4079000,3,6.1,0.46
307,2009,2621,3,10,62,731000,4079000,3,6.1,0.46
307,2009,2622,4,10,57,731000,4079000,3,6.1,0.46
307,2009,2623,1,1,31,731000,4079000,3,6.1,0.46
307,2009,2624,2,1,39,731000,4079000,3,6.1,0.46
307,2009,2625,3,1,34,731000,4079000,3,6.1,0.46
307,2009,2626,4,1,35,731000,4079000,3,6.1,0.46
307,2009,2627,1,0.1,18,731000,4079000,3,6.1,0.46
307,2009,2628,2,0.1,25,731000,4079000,3,6.1,0.46
307,2009,2629,3,0.1,21,731000,4079000,3,6.1,0.46
307,2009,2630,4,0.1,22,731000,4079000,3,6.1,0.46
307,2009,2631,1,0.01,5,731000,4079000,3,6.1,0.46
307,2009,2632,2,0.01,5,731000,4079000,3,6.1,0.46
307,2009,2633,3,0.01,7,731000,4079000,3,6.1,0.46
307,2009,2634,4,0.01,5,731000,4079000,3,6.1,0.46
308,1998,2635,NA,100,49,730000,4086000,7,6.4,0.21
308,1998,2636,1,10,33,730000,4086000,7,6.4,0.21
308,1998,2637,2,10,30,730000,4086000,7,6.4,0.21
308,1998,2638,3,10,31,730000,4086000,7,6.4,0.21
308,1998,2639,4,10,30,730000,4086000,7,6.4,0.21
308,1998,2640,1,1,25,730000,4086000,7,6.4,0.21
308,1998,2641,2,1,21,730000,4086000,7,6.4,0.21
308,1998,2642,3,1,25,730000,4086000,7,6.4,0.21
308,1998,2643,4,1,18,730000,4086000,7,6.4,0.21
308,1998,2644,1,0.1,17,730000,4086000,7,6.4,0.21
308,1998,2645,2,0.1,12,730000,4086000,7,6.4,0.21
308,1998,2646,3,0.1,15,730000,4086000,7,6.4,0.21
308,1998,2647,4,0.1,8,730000,4086000,7,6.4,0.21
308,1998,2648,1,0.01,5,730000,4086000,7,6.4,0.21
308,1998,2649,2,0.01,4,730000,4086000,7,6.4,0.21
308,1998,2650,3,0.01,7,730000,4086000,7,6.4,0.21
308,1998,2651,4,0.01,6,730000,4086000,7,6.4,0.21
308,1999,2652,NA,100,64,730000,4086000,7,6.4,0.19
308,1999,2653,1,10,43,730000,4086000,7,6.4,0.19
308,1999,2654,2,10,39,730000,4086000,7,6.4,0.19
308,1999,2655,3,10,39,730000,4086000,7,6.4,0.19
308,1999,2656,4,10,42,730000,4086000,7,6.4,0.19
308,1999,2657,1,1,30,730000,4086000,7,6.4,0.19
308,1999,2658,2,1,29,730000,4086000,7,6.4,0.19
308,1999,2659,3,1,27,730000,4086000,7,6.4,0.19
308,1999,2660,4,1,30,730000,4086000,7,6.4,0.19
308,1999,2661,1,0.1,18,730000,4086000,7,6.4,0.19
308,1999,2662,2,0.1,14,730000,4086000,7,6.4,0.19
308,1999,2663,3,0.1,17,730000,4086000,7,6.4,0.19
308,1999,2664,4,0.1,16,730000,4086000,7,6.4,0.19
308,1999,2665,1,0.01,4,730000,4086000,7,6.4,0.19
308,1999,2666,2,0.01,2,730000,4086000,7,6.4,0.19
308,1999,2667,3,0.01,5,730000,4086000,7,6.4,0.19
308,1999,2668,4,0.01,4,730000,4086000,7,6.4,0.19
308,2000,2669,NA,100,57,730000,4086000,7,6.5,0.26
308,2000,2670,1,10,40,730000,4086000,7,6.5,0.26
308,2000,2671,2,10,40,730000,4086000,7,6.5,0.26
308,2000,2672,3,10,39,730000,4086000,7,6.5,0.26
308,2000,2673,4,10,39,730000,4086000,7,6.5,0.26
308,2000,2674,1,1,29,730000,4086000,7,6.5,0.26
308,2000,2675,2,1,24,730000,4086000,7,6.5,0.26
308,2000,2676,3,1,21,730000,4086000,7,6.5,0.26
308,2000,2677,4,1,26,730000,4086000,7,6.5,0.26
308,2000,2678,1,0.1,14,730000,4086000,7,6.5,0.26
308,2000,2679,2,0.1,14,730000,4086000,7,6.5,0.26
308,2000,2680,3,0.1,17,730000,4086000,7,6.5,0.26
308,2000,2681,4,0.1,14,730000,4086000,7,6.5,0.26
308,2000,2682,1,0.01,7,730000,4086000,7,6.5,0.26
308,2000,2683,2,0.01,3,730000,4086000,7,6.5,0.26
308,2000,2684,3,0.01,9,730000,4086000,7,6.5,0.26
308,2000,2685,4,0.01,5,730000,4086000,7,6.5,0.26
308,2001,2686,NA,100,60,730000,4086000,7,6.5,0.21
308,2001,2687,1,10,41,730000,4086000,7,6.5,0.21
308,2001,2688,2,10,38,730000,4086000,7,6.5,0.21
308,2001,2689,3,10,34,730000,4086000,7,6.5,0.21
308,2001,2690,4,10,41,730000,4086000,7,6.5,0.21
308,2001,2691,1,1,23,730000,4086000,7,6.5,0.21
308,2001,2692,2,1,22,730000,4086000,7,6.5,0.21
308,2001,2693,3,1,24,730000,4086000,7,6.5,0.21
308,2001,2694,4,1,25,730000,4086000,7,6.5,0.21
308,2001,2695,1,0.1,13,730000,4086000,7,6.5,0.21
308,2001,2696,2,0.1,11,730000,4086000,7,6.5,0.21
308,2001,2697,3,0.1,11,730000,4086000,7,6.5,0.21
308,2001,2698,4,0.1,13,730000,4086000,7,6.5,0.21
308,2001,2699,1,0.01,4,730000,4086000,7,6.5,0.21
308,2001,2700,2,0.01,2,730000,4086000,7,6.5,0.21
308,2001,2701,3,0.01,6,730000,4086000,7,6.5,0.21
308,2001,2702,4,0.01,3,730000,4086000,7,6.5,0.21
308,2002,2703,NA,100,58,730000,4086000,7,6.6,0.25
308,2002,2704,1,10,34,730000,4086000,7,6.6,0.25
308,2002,2705,2,10,33,730000,4086000,7,6.6,0.25
308,2002,2706,3,10,39,730000,4086000,7,6.6,0.25
308,2002,2707,4,10,34,730000,4086000,7,6.6,0.25
308,2002,2708,1,1,21,730000,4086000,7,6.6,0.25
308,2002,2709,2,1,19,730000,4086000,7,6.6,0.25
308,2002,2710,3,1,21,730000,4086000,7,6.6,0.25
308,2002,2711,4,1,17,730000,4086000,7,6.6,0.25
308,2002,2712,1,0.1,9,730000,4086000,7,6.6,0.25
308,2002,2713,2,0.1,10,730000,4086000,7,6.6,0.25
308,2002,2714,3,0.1,12,730000,4086000,7,6.6,0.25
308,2002,2715,4,0.1,10,730000,4086000,7,6.6,0.25
