"plotID","spcode","species","cover","elev","tci","streamdist","disturb","beers"
"PITT-01-0011","MAGNFRA","Magnolia fraseri",2,1134,5.10715389,64.03,"VIRGIN",1.64530134
"PITT-01-0012","MAGNFRA","Magnolia fraseri",2,1019,5.61283112,476.3,"VIRGIN",1.99964607
"PITT-01-0014","MAGNFRA","Magnolia fraseri",6,1214,5.45581198,169.7,"LT-SEL",1.99819815
"PITT-01-0016","MAGNFRA","Magnolia fraseri",2,905.8,8.82238483,20,"LT-SEL",0.29943642
"PITT-01-0017","MAGNFRA","Magnolia fraseri",2,1015,6.66399097,255,"SETTLE",0.05800001
"PITT-01-0018","MAGNFRA","Magnolia fraseri",4,866.8,4.24502897,20,"VIRGIN",1.68929851
"PITT-01-0021","MAGNFRA","Magnolia fraseri",6,1181,9.44544983,10,"VIRGIN",0.00020564
"PITT-01-0023","MAGNFRA","Magnolia fraseri",5,918.3,4.41510916,76.16,"SETTLE",0.95874566
"PITT-01-0024","MAGNFRA","Magnolia fraseri",2,988.4,8.58088684,36.06,"VIRGIN",1.43431389
"PITT-01-0027","MAGNFRA","Magnolia fraseri",6,980.5,4.8444171,63.25,"VIRGIN",1.66897535
"PITT-01-0028","MAGNFRA","Magnolia fraseri",2,952.8,7.43198395,36.06,"VIRGIN",1.81553626
"PITT-01-0029","MAGNFRA","Magnolia fraseri",3,882.3,5.15354681,50,"LT-SEL",0.36615214
"PITT-01-0030","MAGNFRA","Magnolia fraseri",2,1113,3.4010179,84.85,"VIRGIN",1.94633472
"PITT-01-0032","MAGNFRA","Magnolia fraseri",3,847,6.38500595,50,"LT-SEL",0.80605716
"PITT-01-0033","MAGNFRA","Magnolia fraseri",2,834.5,5.5891118,22.36,"LT-SEL",1.9692086
"PITT-01-0036","MAGNFRA","Magnolia fraseri",4,859.8,6.00051403,89.44,"LT-SEL",0.8724767
"PITT-01-0040","MAGNFRA","Magnolia fraseri",2,859.5,7.11973906,104.4,"LT-SEL",1.06107688
"PITT-01-0041","MAGNFRA","Magnolia fraseri",2,801.3,7.50090694,41.23,"SETTLE",1.99556172
"PITT-01-0042","MAGNFRA","Magnolia fraseri",5,793.7,10.53,0,"SETTLE",1.68462086
"PITT-01-0043","MAGNFRA","Magnolia fraseri",2,802.3,6.070086,90.55,"SETTLE",0.3981379
"PITT-01-0044","MAGNFRA","Magnolia fraseri",5,1072,11.15,10,"SETTLE",0.53707433
"PITT-01-0045","MAGNFRA","Magnolia fraseri",2,1504,4.37374115,237.1,"VIRGIN",1.65584207
"UFRL-01-0002","MAGNFRA","Magnolia fraseri",5,551.7,7.12312412,14.14,"LT-SEL",0.96440923
"UFRL-01-0005","MAGNFRA","Magnolia fraseri",4,437.7,6.78083277,0,"LT-SEL",1.79770136
"UFRL-01-0006","MAGNFRA","Magnolia fraseri",1,613.5,3.636199,272,"LT-SEL",1.7864604
"UFRL-01-0008","MAGNFRA","Magnolia fraseri",2,584,4.80739689,108.2,"LT-SEL",1.51250339
"UFRL-01-0009","MAGNFRA","Magnolia fraseri",1,598.8,4.82904005,210.2,"LT-SEL",0.72464001
"UFRL-01-0019","MAGNFRA","Magnolia fraseri",1,625.5,4.68501806,63.25,"LT-SEL",0.0068528
"UFRL-01-0020","MAGNFRA","Magnolia fraseri",5,613.4,4.98365498,36.06,"LT-SEL",1.85831022
"UFRL-01-0022","MAGNFRA","Magnolia fraseri",2,457.3,9.2308197,28.28,"LT-SEL",1.1679101
"UFRL-01-0028","MAGNFRA","Magnolia fraseri",2,817.5,8.70455647,465.3,"LT-SEL",0.81304598
"UFRL-01-0029","MAGNFRA","Magnolia fraseri",4,840.3,7.90501118,408,"LT-SEL",1.70904732
"UFRL-01-0030","MAGNFRA","Magnolia fraseri",2,544.6,8.5399971,160,"LT-SEL",1.12592888
"UFRL-01-0031","MAGNFRA","Magnolia fraseri",3,568.9,10.67,250.8,"LT-SEL",1.20157778
"UFRL-01-0032","MAGNFRA","Magnolia fraseri",2,678.1,5.25798607,214,"LT-SEL",0.0947428
"UFRL-01-0033","MAGNFRA","Magnolia fraseri",1,581.1,4.57624388,64.03,"LT-SEL",1.7887274
"UFRL-01-0039","MAGNFRA","Magnolia fraseri",1,698.4,3.85004401,197,"LT-SEL",0.43965831
"UFRL-01-0043","MAGNFRA","Magnolia fraseri",1,661.4,4.68295383,127.3,"LT-SEL",1.97888565
"UFRL-01-0047","MAGNFRA","Magnolia fraseri",2,584.3,6.47289991,85.44,"LT-SEL",1.77505493
"UFRL-01-0047","MAGNFRA","Magnolia fraseri",2,607,4.79977417,114,"LT-SEL",1.38205504
"UFRL-01-0047","MAGNFRA","Magnolia fraseri",5,584.3,6.47289991,85.44,"LT-SEL",1.77505493
"UFRL-01-0047","MAGNFRA","Magnolia fraseri",5,607,4.79977417,114,"LT-SEL",1.38205504
"UFRL-01-0048","MAGNFRA","Magnolia fraseri",3,574.8,4.37171078,0,"LT-SEL",1.66967678
"UFRL-01-0048","MAGNFRA","Magnolia fraseri",3,608.7,3.64123893,36.06,"LT-SEL",1.90694547
"UFRL-01-0048","MAGNFRA","Magnolia fraseri",4,574.8,4.37171078,0,"LT-SEL",1.66967678
"UFRL-01-0048","MAGNFRA","Magnolia fraseri",4,608.7,3.64123893,36.06,"LT-SEL",1.90694547
"UFRL-01-0050","MAGNFRA","Magnolia fraseri",2,592.6,5.35637188,31.62,"LT-SEL",0.31793281
"UFRL-01-0051","MAGNFRA","Magnolia fraseri",4,565.1,5.09103489,50,"LT-SEL",0.76325756
"UFRL-01-0052","MAGNFRA","Magnolia fraseri",4,481.8,4.45236206,14.14,"LT-SEL",1.9872098
"UFRL-01-0054","MAGNFRA","Magnolia fraseri",4,614.6,5.21767616,382.1,"LT-SEL",1.82649243
"UFRL-01-0055","MAGNFRA","Magnolia fraseri",2,669.3,9.71498203,378.5,"LT-SEL",1.50664282
"UFRL-01-0057","MAGNFRA","Magnolia fraseri",1,611.7,10.24,197.2,"LT-SEL",0.00886668
"UFRL-01-0059","MAGNFRA","Magnolia fraseri",3,650.8,3.88353205,386.4,"LT-SEL",1.94824541
"UFRL-01-0064","MAGNFRA","Magnolia fraseri",1,760.6,5.57019711,255,"LT-SEL",0.94494045
"UFRL-01-0065","MAGNFRA","Magnolia fraseri",1,750.6,7.00905085,301.5,"LT-SEL",0.12922165
"UFRL-01-0066","MAGNFRA","Magnolia fraseri",4,659.7,7.15281677,10,"LT-SEL",1.83896255
"UFRL-01-0068","MAGNFRA","Magnolia fraseri",1,752.9,4.58780289,205.2,"LT-SEL",0.03474157
"UFRL-01-0069","MAGNFRA","Magnolia fraseri",3,731.2,4.71225786,169.7,"LT-SEL",0.04445076
"UFRL-01-0069","MAGNFRA","Magnolia fraseri",3,705.1,10.48,98.99,"LT-SEL",0.2479222
"UFRL-01-0071","MAGNFRA","Magnolia fraseri",3,446.6,4.69749117,50,"LT-SEL",1.50944912
"UFRL-01-0075","MAGNFRA","Magnolia fraseri",2,443.3,8.6936121,10,"LT-SEL",0.42805532
"UFRL-01-0076","MAGNFRA","Magnolia fraseri",2,478.2,5.47542715,100.5,"LT-SEL",0.44149759
"UFRL-01-0078","MAGNFRA","Magnolia fraseri",2,351,5.04492712,92.2,"LT-SEL",1.98913229
"UFRL-01-0079","MAGNFRA","Magnolia fraseri",1,326.3,6.51829004,40,"LT-SEL",1.96703136
"UFRL-01-0080","MAGNFRA","Magnolia fraseri",1,362.6,4.59075308,31.62,"LT-SEL",0.01060447
"UFRL-01-0083","MAGNFRA","Magnolia fraseri",1,564.8,5.63021421,138.9,"LT-SEL",1.24359202
"UFRL-01-0084","MAGNFRA","Magnolia fraseri",1,605.9,3.48094106,130.4,"LT-SEL",1.99760628
"UFRL-01-0086","MAGNFRA","Magnolia fraseri",4,574.5,4.40125084,205.2,"LT-SEL",1.633129
"UFRL-01-0087","MAGNFRA","Magnolia fraseri",1,594.8,5.8831768,278.9,"LT-SEL",1.45682681
"UFRL-01-0088","MAGNFRA","Magnolia fraseri",1,592.6,4.91427422,100,"LT-SEL",1.35003245
"UFRL-01-0101","MAGNFRA","Magnolia fraseri",2,340.8,8.63799095,72.11,"LT-SEL",0.2041461
"UFRL-01-0104","MAGNFRA","Magnolia fraseri",2,352.1,4.38337517,128.1,"LT-SEL",0.13132447
"UFRL-01-0164","MAGNFRA","Magnolia fraseri",3,444.3,7.50882721,0,"CORPLOG",1.57979429
"UFRL-01-0167","MAGNFRA","Magnolia fraseri",1,266.7,9.18743038,645.6,"LT-SEL",0.99610078
"UFRL-01-0168","MAGNFRA","Magnolia fraseri",2,294,4.97123289,553.6,"LT-SEL",1.23914731
"UFRL-01-0169","MAGNFRA","Magnolia fraseri",5,283.6,7.5401268,234.1,"LT-SEL",1.94689631
"UFRL-02-0003","MAGNFRA","Magnolia fraseri",1,541.4,7.01022387,466.5,"SETTLE",0.08437267
"UFRL-02-0003","MAGNFRA","Magnolia fraseri",1,541.1,7.91147089,446.5,"SETTLE",0.46330348
"UFRL-02-0015","MAGNFRA","Magnolia fraseri",2,572.8,7.62810993,22.36,"SETTLE",0.03176557
"UFRL-02-0015","MAGNFRA","Magnolia fraseri",2,572.7,7.86442184,10,"SETTLE",1.19491804
"UFRL-02-0016","MAGNFRA","Magnolia fraseri",3,734.6,7.93976402,162.8,"LT-SEL",0.00156734
"UFRL-02-0016","MAGNFRA","Magnolia fraseri",3,642,11.77,30,"LT-SEL",0.23307547
"UFRL-02-0016","MAGNFRA","Magnolia fraseri",5,734.6,7.93976402,162.8,"LT-SEL",0.00156734
"UFRL-02-0016","MAGNFRA","Magnolia fraseri",5,642,11.77,30,"LT-SEL",0.23307547
"UFRL-02-0018","MAGNFRA","Magnolia fraseri",2,686.2,4.92977715,161.2,"LT-SEL",1.99187672
"UFRL-02-0018","MAGNFRA","Magnolia fraseri",2,568.4,5.62893295,152.6,"SETTLE",1.98129249
"UFRL-02-0031","MAGNFRA","Magnolia fraseri",1,612.6,25,14.14,"LT-SEL",1.55678284
"UFRL-02-0032","MAGNFRA","Magnolia fraseri",2,639.4,5.7957592,84.85,"LT-SEL",0.00145035
"UFRL-02-0033","MAGNFRA","Magnolia fraseri",1,587.1,6.15322685,89.44,"SETTLE",1.29886603
"UFRL-02-0034","MAGNFRA","Magnolia fraseri",1,585.7,5.99898481,145.6,"SETTLE",1.93316519
"UFRL-02-0034","MAGNFRA","Magnolia fraseri",1,575.3,6.8580761,36.06,"SETTLE",1.25218511
"UFRL-02-0036","MAGNFRA","Magnolia fraseri",3,533,7.59922695,281.6,"CORPLOG",0.04021897
"UFRL-02-0037","MAGNFRA","Magnolia fraseri",2,564.6,5.26179314,150,"SETTLE",0.18374863
"UFRL-02-0037","MAGNFRA","Magnolia fraseri",2,564.4,5.37112284,172,"SETTLE",0.1506182
"UFRL-02-0041","MAGNFRA","Magnolia fraseri",4,1198,5.05267286,320,"VIRGIN",0.51815426
"UFRL-02-0041","MAGNFRA","Magnolia fraseri",4,1227,5.43648815,131.5,"VIRGIN",0.22897214
"UFRL-02-0041","MAGNFRA","Magnolia fraseri",4,1198,5.05267286,320,"VIRGIN",0.51815426
"UFRL-02-0041","MAGNFRA","Magnolia fraseri",4,1227,5.43648815,131.5,"VIRGIN",0.22897214
"UFRL-02-0044","MAGNFRA","Magnolia fraseri",1,1069,4.48374319,460,"LT-SEL",0.98173082
"UFRL-02-0044","MAGNFRA","Magnolia fraseri",1,1100,4.20749187,510.1,"VIRGIN",1.08938849
"UFRL-02-0046","MAGNFRA","Magnolia fraseri",5,835,12.85,20,"LT-SEL",1.24775505
"UFRL-02-0046","MAGNFRA","Magnolia fraseri",5,849.2,5.58167601,50,"LT-SEL",0.86523265
"UFRL-02-0046","MAGNFRA","Magnolia fraseri",5,835,12.85,20,"LT-SEL",1.24775505
"UFRL-02-0046","MAGNFRA","Magnolia fraseri",5,849.2,5.58167601,50,"LT-SEL",0.86523265
"UFRL-02-0047","MAGNFRA","Magnolia fraseri",5,1206,5.73453093,270,"VIRGIN",1.9943167
"UFRL-02-0048","MAGNFRA","Magnolia fraseri",1,1160,5.17023802,406.1,"VIRGIN",0.41092247
"UFRL-02-0048","MAGNFRA","Magnolia fraseri",1,1164,5.09605789,384.7,"VIRGIN",0.46731254
"UFRL-02-0048","MAGNFRA","Magnolia fraseri",2,1160,5.17023802,406.1,"VIRGIN",0.41092247
"UFRL-02-0048","MAGNFRA","Magnolia fraseri",2,1164,5.09605789,384.7,"VIRGIN",0.46731254
"UFRL-02-0050","MAGNFRA","Magnolia fraseri",3,847,13.13,14.14,"LT-SEL",0.98592901
"UFRL-02-0051","MAGNFRA","Magnolia fraseri",3,1051,13.25,36.06,"VIRGIN",0.68460089
"UFRL-02-0052","MAGNFRA","Magnolia fraseri",9,1023,8.08509541,322,"VIRGIN",1.59904301
"UFRL-02-0053","MAGNFRA","Magnolia fraseri",3,871,4.15861702,111.8,"LT-SEL",1.62318277
"UFRL-02-0056","MAGNFRA","Magnolia fraseri",4,1020,7.13305187,668.5,"LT-SEL",0.76673138
"UFRL-02-0058","MAGNFRA","Magnolia fraseri",1,890.1,5.04505777,323.1,"LT-SEL",0.35970154
"UFRL-02-0102","MAGNFRA","Magnolia fraseri",1,801.9,6.44111204,30,"LT-SEL",1.82316864
"UFRL-02-0103","MAGNFRA","Magnolia fraseri",4,919.4,5.90393496,522,"LT-SEL",1.31757283
"UFRL-02-0105","MAGNFRA","Magnolia fraseri",7,826.9,9.59527683,182.5,"VIRGIN",0.11288474
"UFRL-02-0106","MAGNFRA","Magnolia fraseri",9,878.1,4.22118807,269.3,"VIRGIN",0.13745199
"UFRL-02-0107","MAGNFRA","Magnolia fraseri",2,856.9,5.56587315,274.6,"VIRGIN",0.30356991
"UFRL-02-0108","MAGNFRA","Magnolia fraseri",3,878.6,6.75739098,332.4,"VIRGIN",1.46386683
"UFRL-02-0109","MAGNFRA","Magnolia fraseri",2,760.3,4.44317198,214.7,"LT-SEL",1.91494739
"UFRL-02-0112","MAGNFRA","Magnolia fraseri",3,824.8,5.79534483,276.6,"LT-SEL",1.82273567
"UFRL-02-0113","MAGNFRA","Magnolia fraseri",2,695.6,6.24271822,50,"LT-SEL",0.1771037
"UFRL-02-0114","MAGNFRA","Magnolia fraseri",3,724,4.81555891,72.11,"LT-SEL",0.03945449
"UFRL-02-0115","MAGNFRA","Magnolia fraseri",3,691.6,6.29905796,31.62,"LT-SEL",0.33384511
"UFRL-02-0117","MAGNFRA","Magnolia fraseri",1,989.1,5.10037804,41.23,"VIRGIN",1.54630566
"UFRL-02-0117","MAGNFRA","Magnolia fraseri",1,977.2,5.02160406,50,"VIRGIN",1.81999981
"UFRL-02-0117","MAGNFRA","Magnolia fraseri",3,989.1,5.10037804,41.23,"VIRGIN",1.54630566
"UFRL-02-0117","MAGNFRA","Magnolia fraseri",3,977.2,5.02160406,50,"VIRGIN",1.81999981
"UFRL-02-0118","MAGNFRA","Magnolia fraseri",2,981,4.91572905,310,"LT-SEL",1.92202568
"UFRL-02-0119","MAGNFRA","Magnolia fraseri",4,1047,4.76592207,344.8,"LT-SEL",1.94910014
"UFRL-02-0119","MAGNFRA","Magnolia fraseri",4,1027,4.88235378,275.9,"LT-SEL",1.44029367
"UFRL-02-0119","MAGNFRA","Magnolia fraseri",1,1047,4.76592207,344.8,"LT-SEL",1.94910014
"UFRL-02-0119","MAGNFRA","Magnolia fraseri",1,1027,4.88235378,275.9,"LT-SEL",1.44029367
"UFRL-02-0120","MAGNFRA","Magnolia fraseri",1,867.9,5.78856421,131.5,"LT-SEL",0.53635287
"UFRL-02-0121","MAGNFRA","Magnolia fraseri",4,973.9,3.94396496,319.1,"VIRGIN",1.76937187
"UFRL-02-0122","MAGNFRA","Magnolia fraseri",2,915.3,4.63796282,171.2,"LT-SEL",0.78173882
"UFRL-02-0123","MAGNFRA","Magnolia fraseri",5,1033,4.89828014,278.6,"VIRGIN",0.26273644
"UFRL-02-0125","MAGNFRA","Magnolia fraseri",2,1005,4.36587381,457.1,"LT-SEL",1.99468899
"UFRL-02-0126","MAGNFRA","Magnolia fraseri",1,1157,5.75363302,444.1,"LT-SEL",1.46871626
"UFRL-02-0129","MAGNFRA","Magnolia fraseri",3,1028,4.96405697,348.3,"LT-SEL",1.30823386
"UFRL-02-0133","MAGNFRA","Magnolia fraseri",2,1286,4.80725813,10,"LT-SEL",1.67781508
"UFRL-02-0136","MAGNFRA","Magnolia fraseri",1,1320,5.52011299,530,"LT-SEL",0.963054
"UFRL-02-0136","MAGNFRA","Magnolia fraseri",1,1320,5.52011299,530,"LT-SEL",0.963054
"UFRL-02-0136","MAGNFRA","Magnolia fraseri",4,1320,5.52011299,530,"LT-SEL",0.963054
"UFRL-02-0136","MAGNFRA","Magnolia fraseri",4,1320,5.52011299,530,"LT-SEL",0.963054
"UFRL-02-0137","MAGNFRA","Magnolia fraseri",2,1279,5.06663322,414.4,"LT-SEL",1.39586651
"UFRL-02-0137","MAGNFRA","Magnolia fraseri",2,1262,4.59644699,382.1,"LT-SEL",0.72640777
"UFRL-02-0137","MAGNFRA","Magnolia fraseri",5,1279,5.06663322,414.4,"LT-SEL",1.39586651
"UFRL-02-0137","MAGNFRA","Magnolia fraseri",5,1262,4.59644699,382.1,"LT-SEL",0.72640777
"UFRL-02-0138","MAGNFRA","Magnolia fraseri",3,1159,5.15753603,10,"LT-SEL",1.95637286
"UFRL-02-0138","MAGNFRA","Magnolia fraseri",3,1146,7.36486483,0,"LT-SEL",1.88762975
"UFRL-02-0145","MAGNFRA","Magnolia fraseri",1,1355,4.00562286,222,"CORPLOG",1.83770108
"UFRL-02-0145","MAGNFRA","Magnolia fraseri",1,1356,4.02307796,235.4,"CORPLOG",1.99849737
"UFRL-02-0145","MAGNFRA","Magnolia fraseri",4,1355,4.00562286,222,"CORPLOG",1.83770108
"UFRL-02-0145","MAGNFRA","Magnolia fraseri",4,1356,4.02307796,235.4,"CORPLOG",1.99849737
"UFRL-02-0152","MAGNFRA","Magnolia fraseri",4,795.7,4.36413383,161.2,"VIRGIN",1.10318363
"UFRL-02-0152","MAGNFRA","Magnolia fraseri",4,838.2,4.83716297,292.1,"VIRGIN",0.23263745
"UFRL-02-0152","MAGNFRA","Magnolia fraseri",6,795.7,4.36413383,161.2,"VIRGIN",1.10318363
"UFRL-02-0152","MAGNFRA","Magnolia fraseri",6,838.2,4.83716297,292.1,"VIRGIN",0.23263745
"UFRL-02-0153","MAGNFRA","Magnolia fraseri",2,837.6,4.87984896,196.5,"VIRGIN",0.72863096
"UFRL-02-0154","MAGNFRA","Magnolia fraseri",2,980.8,5.23787689,103,"VIRGIN",0.0200501
"UFRL-02-0160","MAGNFRA","Magnolia fraseri",1,1045,4.07218313,165.5,"VIRGIN",1.50721908
"UFRL-02-0160","MAGNFRA","Magnolia fraseri",1,1043,4.91897202,188.7,"VIRGIN",0.32509822
"UFRL-02-0160","MAGNFRA","Magnolia fraseri",3,1045,4.07218313,165.5,"VIRGIN",1.50721908
"UFRL-02-0160","MAGNFRA","Magnolia fraseri",3,1043,4.91897202,188.7,"VIRGIN",0.32509822
"UFRL-02-0161","MAGNFRA","Magnolia fraseri",2,661,4.78554678,14.14,"LT-SEL",1.99999857
"UFRL-02-0162","MAGNFRA","Magnolia fraseri",3,1208,4.45285082,323.1,"VIRGIN",0.69308567
"UFRL-02-0163","MAGNFRA","Magnolia fraseri",3,1194,5.44546223,262.5,"VIRGIN",1.3294394
"UFRL-02-0164","MAGNFRA","Magnolia fraseri",2,1270,4.32390404,378.5,"LT-SEL",1.34111524
"UFRL-02-0164","MAGNFRA","Magnolia fraseri",2,1272,4.72379398,400.2,"LT-SEL",0.67986631
"UFRL-02-0165","MAGNFRA","Magnolia fraseri",1,1145,5.5572629,70.71,"VIRGIN",1.75546396
"UFRL-02-0165","MAGNFRA","Magnolia fraseri",1,1146,5.95054483,60,"VIRGIN",1.59169459
"UFRL-02-0166","MAGNFRA","Magnolia fraseri",2,1026,4.5679822,222,"VIRGIN",1.75454366
"UFRL-02-0176","MAGNFRA","Magnolia fraseri",2,787.8,6.21430588,50,"LT-SEL",0.71642709
"UFRL-02-0999","MAGNFRA","Magnolia fraseri",3,739.9,12.91,20,"LT-SEL",0.65608776
"UFRL-03-0001","MAGNFRA","Magnolia fraseri",1,1039,9.18652821,298.3,"CORPLOG",1.81349933
"UFRL-03-0001","MAGNFRA","Magnolia fraseri",1,1235,3.47877789,538.5,"CORPLOG",0.5094682
"UFRL-03-0002","MAGNFRA","Magnolia fraseri",3,869.1,6.01650381,400.5,"CORPLOG",1.33280563
"UFRL-03-0003","MAGNFRA","Magnolia fraseri",9,747.2,3.0670929,134.5,"CORPLOG",1.30697095
"UFRL-03-0007","MAGNFRA","Magnolia fraseri",9,1335,3.81137395,158.1,"CORPLOG",1.80038536
"UFRL-03-0008","MAGNFRA","Magnolia fraseri",8,1403,3.42729807,254.6,"CORPLOG",1.728374
"UFRL-03-0009","MAGNFRA","Magnolia fraseri",6,1344,3.40493608,250.6,"CORPLOG",1.8655895
"UFRL-03-0010","MAGNFRA","Magnolia fraseri",6,1016,10.74,14.14,"CORPLOG",1.62306941
"UFRL-03-0014","MAGNFRA","Magnolia fraseri",3,1228,4.54504824,523.5,"CORPLOG",1.99916589
"UFRL-03-0015","MAGNFRA","Magnolia fraseri",4,1339,5.49803591,64.03,"CORPLOG",0.12537469
"UFRL-03-0015","MAGNFRA","Magnolia fraseri",4,1379,4.77965307,141.4,"CORPLOG",0.1724167
"UFRL-03-0015","MAGNFRA","Magnolia fraseri",4,1339,5.49803591,64.03,"CORPLOG",0.12537469
"UFRL-03-0015","MAGNFRA","Magnolia fraseri",4,1379,4.77965307,141.4,"CORPLOG",0.1724167
"UFRL-03-0017","MAGNFRA","Magnolia fraseri",5,1061,4.80102015,380.8,"CORPLOG",0.7448265
"UFRL-03-0018","MAGNFRA","Magnolia fraseri",4,1069,11,518.7,"CORPLOG",0.35785863
"UFRL-03-0019","MAGNFRA","Magnolia fraseri",1,841.6,4.63745403,192.4,"CORPLOG",0.00593386
"UFRL-03-0021","MAGNFRA","Magnolia fraseri",5,1218,6.12011099,328,"CORPLOG",0.30034104
"UFRL-03-0022","MAGNFRA","Magnolia fraseri",1,1307,6.19980478,117,"CORPLOG",1.88834548
"UFRL-03-0022","MAGNFRA","Magnolia fraseri",1,1364,4.2297101,200.2,"CORPLOG",1.63355434
"UFRL-03-0023","MAGNFRA","Magnolia fraseri",6,1184,7.96979904,233.2,"CORPLOG",1.99014974
"UFRL-03-0023","MAGNFRA","Magnolia fraseri",6,1233,6.84657001,246,"CORPLOG",1.99071717
"UFRL-03-0023","MAGNFRA","Magnolia fraseri",5,1184,7.96979904,233.2,"CORPLOG",1.99014974
"UFRL-03-0023","MAGNFRA","Magnolia fraseri",5,1233,6.84657001,246,"CORPLOG",1.99071717
"UFRL-03-0024","MAGNFRA","Magnolia fraseri",7,1244,3.77997994,304.1,"CORPLOG",0.21873197
"UFRL-03-0025","MAGNFRA","Magnolia fraseri",4,1210,4.27599001,340,"CORPLOG",1.99066961
"UFRL-03-0026","MAGNFRA","Magnolia fraseri",7,1039,3.77942109,85.44,"CORPLOG",1.9984864
"UFRL-03-0027","MAGNFRA","Magnolia fraseri",6,837.1,4.84279108,30,"CORPLOG",1.64344513
"UFRL-03-0028","MAGNFRA","Magnolia fraseri",7,871.1,4.23926306,228.3,"CORPLOG",1.97626412
"UFRL-05-0151","MAGNFRA","Magnolia fraseri",2,523.9,5.99377823,120.4,"LT-SEL",1.93434393
"UFRL-05-0159","MAGNFRA","Magnolia fraseri",1,584.3,4.62709618,166.4,"LT-SEL",0.01241237
"UFRL-2A-0143","MAGNFRA","Magnolia fraseri",1,529.6,13.19,14.14,"CORPLOG",1.3555007
"ULRY-04-0001","MAGNFRA","Magnolia fraseri",1,632.6,9.77134705,198.5,"LT-SEL",0.75945014
"ULRY-04-0004","MAGNFRA","Magnolia fraseri",3,685.7,2.85963798,134.5,"SETTLE",1.99108016
"ULRY-04-0006","MAGNFRA","Magnolia fraseri",2,1005,5.56774521,22.36,"VIRGIN",1.91777253
"ULRY-04-0009","MAGNFRA","Magnolia fraseri",3,791.5,4.28471518,241.9,"LT-SEL",1.36048603
"ULRY-04-0010","MAGNFRA","Magnolia fraseri",5,995,6.56507301,274.6,"VIRGIN",0.32515836
"ULRY-04-0018","MAGNFRA","Magnolia fraseri",5,977.9,5.31354618,167.6,"VIRGIN",0.72923952
"ULRY-04-0021","MAGNFRA","Magnolia fraseri",3,676.6,6.42327881,212.6,"SETTLE",1.26112568
"ULRY-04-0023","MAGNFRA","Magnolia fraseri",4,580,4.02295113,360.7,"SETTLE",0.27577066
"ULRY-04-0042","MAGNFRA","Magnolia fraseri",2,793.2,5.18762207,162.8,"LT-SEL",1.55040586
"ULRY-04-0045","MAGNFRA","Magnolia fraseri",2,1315,4.75582981,306.1,"LT-SEL",1.43192935
"ULRY-04-0047","MAGNFRA","Magnolia fraseri",2,1275,6.73495722,296.8,"CORPLOG",0.11418144
"ULRY-04-0048","MAGNFRA","Magnolia fraseri",2,1305,4.82515621,341.8,"CORPLOG",0.39671937
"ULRY-04-0052","MAGNFRA","Magnolia fraseri",4,1156,4.69150686,100.5,"VIRGIN",0.00010604
"ULRY-04-0053","MAGNFRA","Magnolia fraseri",2,1081,6.55826378,215.9,"VIRGIN",1.9995122
"ULRY-04-0055","MAGNFRA","Magnolia fraseri",3,1238,5.2819891,328,"VIRGIN",0.65099841
"ULRY-04-0065","MAGNFRA","Magnolia fraseri",2,520.8,6.274508,223.6,"SETTLE",0.48980144
"ULRY-04-0080","MAGNFRA","Magnolia fraseri",3,568.5,5.75921822,264,"SETTLE",1.4202497
"ULRY-04-0085","MAGNFRA","Magnolia fraseri",1,477.9,3.82446599,265.7,"SETTLE",1.75276554
"ULRY-04-0086","MAGNFRA","Magnolia fraseri",2,574.9,2.89556694,268.3,"SETTLE",1.22159362
"ULRY-04-0100","MAGNFRA","Magnolia fraseri",2,527.5,4.61679792,80,"SETTLE",1.3587271
"ULRY-04-0102","MAGNFRA","Magnolia fraseri",2,1134,4.89729977,323.9,"LT-SEL",0.01540122
"ULRY-04-0109","MAGNFRA","Magnolia fraseri",6,801.8,7.74257517,222,"SETTLE",0.09366257
"ULRY-04-0111","MAGNFRA","Magnolia fraseri",4,782.6,4.27367401,155.6,"SETTLE",0.3600322
"ULRY-04-0116","MAGNFRA","Magnolia fraseri",4,1043,4.03314877,72.11,"VIRGIN",1.72777379
"ULRY-04-0118","MAGNFRA","Magnolia fraseri",4,493.4,5.95525885,407.2,"SETTLE",0.06867023
"ULRY-04-0120","MAGNFRA","Magnolia fraseri",4,794.6,5.66874599,222,"CORPLOG",1.4514854
"ULRY-04-0121","MAGNFRA","Magnolia fraseri",1,1061,6.52158022,604.2,"CORPLOG",0.44184226
"ULRY-04-0127","MAGNFRA","Magnolia fraseri",1,691.9,6.03068018,308.1,"CORPLOG",0.02483205
"ULRY-04-0130","MAGNFRA","Magnolia fraseri",1,809.6,3.45346689,446.4,"SETTLE",0.17216593
"ULRY-04-0137","MAGNFRA","Magnolia fraseri",3,1414,3.90263891,320.2,"VIRGIN",0.32873738
"ULRY-04-0148","MAGNFRA","Magnolia fraseri",4,1259,5.86325979,698.4,"VIRGIN",0.54354924
"ULRY-05-0201","MAGNFRA","Magnolia fraseri",4,692.1,3.43232608,14.14,"LT-SEL",1.50063932
"ULRY-05-0205","MAGNFRA","Magnolia fraseri",6,515,4.93370914,30,"LT-SEL",1.98772144
"ULRY-05-0209","MAGNFRA","Magnolia fraseri",6,560.2,4.41181278,50,"LT-SEL",0.90332949
